consulta,candidato,votos,tot_mpio,p_mpio,depto,cod_depto,municipio,cod_mun
Derecha,Marta_L_Ramirez,345,1862,18.52846402,CUNDINAMARCA,25,CACHIPAY,25123
Derecha,Alejandro_Ordonez,62,1862,3.329752954,CUNDINAMARCA,25,CACHIPAY,25123
Izquierda,Gustavo_Petro,312,1862,16.75617615,CUNDINAMARCA,25,CACHIPAY,25123
Izquierda,Carlos_Caicedo,115,1862,6.176154672,CUNDINAMARCA,25,CACHIPAY,25123
Derecha,Ivan_Duque,5108,12949,39.44706155,CUNDINAMARCA,25,CAJICA,25126
Derecha,Marta_L_Ramirez,3303,12949,25.50776122,CUNDINAMARCA,25,CAJICA,25126
Derecha,Alejandro_Ordonez,590,12949,4.556336397,CUNDINAMARCA,25,CAJICA,25126
Izquierda,Gustavo_Petro,2994,12949,23.12147656,CUNDINAMARCA,25,CAJICA,25126
Izquierda,Carlos_Caicedo,954,12949,7.367364275,CUNDINAMARCA,25,CAJICA,25126
Derecha,Ivan_Duque,1678,2260,74.24778761,CUNDINAMARCA,25,CAPARRAPI,25148
Derecha,Marta_L_Ramirez,311,2260,13.76106195,CUNDINAMARCA,25,CAPARRAPI,25148
Derecha,Alejandro_Ordonez,106,2260,4.690265487,CUNDINAMARCA,25,CAPARRAPI,25148
Izquierda,Gustavo_Petro,135,2260,5.973451327,CUNDINAMARCA,25,CAPARRAPI,25148
Izquierda,Carlos_Caicedo,30,2260,1.327433628,CUNDINAMARCA,25,CAPARRAPI,25148
Derecha,Ivan_Duque,2036,3739,54.45306232,CUNDINAMARCA,25,CAQUEZA,25151
Derecha,Marta_L_Ramirez,595,3739,15.91334581,CUNDINAMARCA,25,CAQUEZA,25151
Derecha,Alejandro_Ordonez,161,3739,4.305964162,CUNDINAMARCA,25,CAQUEZA,25151
Izquierda,Gustavo_Petro,855,3739,22.86707676,CUNDINAMARCA,25,CAQUEZA,25151
Izquierda,Carlos_Caicedo,92,3739,2.460550949,CUNDINAMARCA,25,CAQUEZA,25151
Derecha,Marta_L_Ramirez,577,1326,43.51432881,CUNDINAMARCA,25,CARMEN DE CARUPA,25154
Derecha,Ivan_Duque,502,1326,37.85822021,CUNDINAMARCA,25,CARMEN DE CARUPA,25154
Derecha,Alejandro_Ordonez,48,1326,3.619909502,CUNDINAMARCA,25,CARMEN DE CARUPA,25154
Izquierda,Gustavo_Petro,159,1326,11.99095023,CUNDINAMARCA,25,CARMEN DE CARUPA,25154
Izquierda,Carlos_Caicedo,40,1326,3.016591252,CUNDINAMARCA,25,CARMEN DE CARUPA,25154
Derecha,Ivan_Duque,826,1097,75.29626253,CUNDINAMARCA,25,CHAGUANI,25168
Derecha,Marta_L_Ramirez,136,1097,12.39744758,CUNDINAMARCA,25,CHAGUANI,25168
Derecha,Alejandro_Ordonez,20,1097,1.823154057,CUNDINAMARCA,25,CHAGUANI,25168
Izquierda,Gustavo_Petro,104,1097,9.480401094,CUNDINAMARCA,25,CHAGUANI,25168
Izquierda,Carlos_Caicedo,11,1097,1.002734731,CUNDINAMARCA,25,CHAGUANI,25168
Derecha,Ivan_Duque,14111,32610,43.27200245,CUNDINAMARCA,25,CHIA,25175
Derecha,Marta_L_Ramirez,8076,32610,24.76540938,CUNDINAMARCA,25,CHIA,25175
Derecha,Alejandro_Ordonez,1596,32610,4.894204232,CUNDINAMARCA,25,CHIA,25175
Izquierda,Gustavo_Petro,5968,32610,18.30113462,CUNDINAMARCA,25,CHIA,25175
Izquierda,Carlos_Caicedo,2859,32610,8.76724931,CUNDINAMARCA,25,CHIA,25175
Derecha,Ivan_Duque,950,1798,52.83648498,CUNDINAMARCA,25,CHIPAQUE,25178
Derecha,Marta_L_Ramirez,233,1798,12.95884316,CUNDINAMARCA,25,CHIPAQUE,25178
Derecha,Alejandro_Ordonez,42,1798,2.33592881,CUNDINAMARCA,25,CHIPAQUE,25178
Izquierda,Gustavo_Petro,506,1798,28.14238042,CUNDINAMARCA,25,CHIPAQUE,25178
Izquierda,Carlos_Caicedo,67,1798,3.726362625,CUNDINAMARCA,25,CHIPAQUE,25178
Derecha,Ivan_Duque,2399,3533,67.90263232,CUNDINAMARCA,25,CHOACHI,25181
Derecha,Marta_L_Ramirez,463,3533,13.10500991,CUNDINAMARCA,25,CHOACHI,25181
Derecha,Alejandro_Ordonez,203,3533,5.745825078,CUNDINAMARCA,25,CHOACHI,25181
Izquierda,Gustavo_Petro,356,3533,10.0764223,CUNDINAMARCA,25,CHOACHI,25181
Izquierda,Carlos_Caicedo,112,3533,3.170110388,CUNDINAMARCA,25,CHOACHI,25181
Derecha,Ivan_Duque,1537,3130,49.10543131,CUNDINAMARCA,25,CHOCONTA,25183
Derecha,Marta_L_Ramirez,842,3130,26.90095847,CUNDINAMARCA,25,CHOCONTA,25183
Derecha,Alejandro_Ordonez,140,3130,4.47284345,CUNDINAMARCA,25,CHOCONTA,25183
Izquierda,Gustavo_Petro,490,3130,15.65495208,CUNDINAMARCA,25,CHOCONTA,25183
Izquierda,Carlos_Caicedo,121,3130,3.865814696,CUNDINAMARCA,25,CHOCONTA,25183
Derecha,Ivan_Duque,1500,4464,33.60215054,CUNDINAMARCA,25,COGUA,25200
Derecha,Marta_L_Ramirez,1295,4464,29.00985663,CUNDINAMARCA,25,COGUA,25200
Derecha,Alejandro_Ordonez,172,4464,3.853046595,CUNDINAMARCA,25,COGUA,25200
Izquierda,Gustavo_Petro,1289,4464,28.87544803,CUNDINAMARCA,25,COGUA,25200
Izquierda,Carlos_Caicedo,208,4464,4.659498208,CUNDINAMARCA,25,COGUA,25200
Derecha,Ivan_Duque,3151,6979,45.14973492,CUNDINAMARCA,25,COTA,25214
Derecha,Marta_L_Ramirez,1421,6979,20.36108325,CUNDINAMARCA,25,COTA,25214
Derecha,Alejandro_Ordonez,298,6979,4.269952715,CUNDINAMARCA,25,COTA,25214
Izquierda,Gustavo_Petro,1483,6979,21.24946267,CUNDINAMARCA,25,COTA,25214
Izquierda,Carlos_Caicedo,626,6979,8.969766442,CUNDINAMARCA,25,COTA,25214
Derecha,Ivan_Duque,287,666,43.09309309,CUNDINAMARCA,25,CUCUNUBA,25224
Derecha,Marta_L_Ramirez,216,666,32.43243243,CUNDINAMARCA,25,CUCUNUBA,25224
Derecha,Alejandro_Ordonez,40,666,6.006006006,CUNDINAMARCA,25,CUCUNUBA,25224
Izquierda,Gustavo_Petro,104,666,15.61561562,CUNDINAMARCA,25,CUCUNUBA,25224
Izquierda,Carlos_Caicedo,19,666,2.852852853,CUNDINAMARCA,25,CUCUNUBA,25224
Derecha,Ivan_Duque,2627,4786,54.88926034,CUNDINAMARCA,25,EL COLEGIO,25245
Derecha,Marta_L_Ramirez,755,4786,15.7751776,CUNDINAMARCA,25,EL COLEGIO,25245
Derecha,Alejandro_Ordonez,211,4786,4.408692018,CUNDINAMARCA,25,EL COLEGIO,25245
Izquierda,Gustavo_Petro,1008,4786,21.06142917,CUNDINAMARCA,25,EL COLEGIO,25245
Izquierda,Carlos_Caicedo,185,4786,3.865440869,CUNDINAMARCA,25,EL COLEGIO,25245
Derecha,Ivan_Duque,917,1145,80.08733624,CUNDINAMARCA,25,EL PEÑON,25258
Derecha,Marta_L_Ramirez,142,1145,12.40174672,CUNDINAMARCA,25,EL PEÑON,25258
Derecha,Alejandro_Ordonez,23,1145,2.008733624,CUNDINAMARCA,25,EL PEÑON,25258
Izquierda,Gustavo_Petro,51,1145,4.454148472,CUNDINAMARCA,25,EL PEÑON,25258
Izquierda,Carlos_Caicedo,12,1145,1.048034934,CUNDINAMARCA,25,EL PEÑON,25258
Derecha,Ivan_Duque,2029,3411,59.48402228,CUNDINAMARCA,25,EL ROSAL,25260
Derecha,Marta_L_Ramirez,681,3411,19.9648197,CUNDINAMARCA,25,EL ROSAL,25260
Derecha,Alejandro_Ordonez,164,3411,4.807974201,CUNDINAMARCA,25,EL ROSAL,25260
Izquierda,Gustavo_Petro,421,3411,12.34242158,CUNDINAMARCA,25,EL ROSAL,25260
Izquierda,Carlos_Caicedo,116,3411,3.40076224,CUNDINAMARCA,25,EL ROSAL,25260
Derecha,Ivan_Duque,9218,25310,36.4203872,CUNDINAMARCA,25,FACATATIVA,25269
Derecha,Marta_L_Ramirez,5555,25310,21.9478467,CUNDINAMARCA,25,FACATATIVA,25269
Derecha,Alejandro_Ordonez,1274,25310,5.033583564,CUNDINAMARCA,25,FACATATIVA,25269
Izquierda,Gustavo_Petro,7737,25310,30.56894508,CUNDINAMARCA,25,FACATATIVA,25269
Izquierda,Carlos_Caicedo,1526,25310,6.029237456,CUNDINAMARCA,25,FACATATIVA,25269
Derecha,Ivan_Duque,2155,2987,72.14596585,CUNDINAMARCA,25,FOMEQUE,25279
Derecha,Marta_L_Ramirez,377,2987,12.62135922,CUNDINAMARCA,25,FOMEQUE,25279
Derecha,Alejandro_Ordonez,78,2987,2.611315701,CUNDINAMARCA,25,FOMEQUE,25279
Izquierda,Gustavo_Petro,306,2987,10.24439237,CUNDINAMARCA,25,FOMEQUE,25279
Izquierda,Carlos_Caicedo,71,2987,2.376966856,CUNDINAMARCA,25,FOMEQUE,25279
Derecha,Ivan_Duque,1021,1449,70.46238785,CUNDINAMARCA,25,FOSCA,25281
Derecha,Marta_L_Ramirez,167,1449,11.52518979,CUNDINAMARCA,25,FOSCA,25281
Derecha,Alejandro_Ordonez,36,1449,2.48447205,CUNDINAMARCA,25,FOSCA,25281
Izquierda,Gustavo_Petro,194,1449,13.38854382,CUNDINAMARCA,25,FOSCA,25281
Izquierda,Carlos_Caicedo,31,1449,2.139406487,CUNDINAMARCA,25,FOSCA,25281
Derecha,Ivan_Duque,6738,18660,36.10932476,CUNDINAMARCA,25,FUNZA,25286
Derecha,Marta_L_Ramirez,4043,18660,21.66666667,CUNDINAMARCA,25,FUNZA,25286
Derecha,Alejandro_Ordonez,946,18660,5.069667738,CUNDINAMARCA,25,FUNZA,25286
Izquierda,Gustavo_Petro,5568,18660,29.8392283,CUNDINAMARCA,25,FUNZA,25286
Izquierda,Carlos_Caicedo,1365,18660,7.31511254,CUNDINAMARCA,25,FUNZA,25286
Derecha,Ivan_Duque,288,785,36.68789809,CUNDINAMARCA,25,FUQUENE,25288
Derecha,Marta_L_Ramirez,183,785,23.31210191,CUNDINAMARCA,25,FUQUENE,25288
Derecha,Alejandro_Ordonez,55,785,7.006369427,CUNDINAMARCA,25,FUQUENE,25288
Izquierda,Gustavo_Petro,217,785,27.6433121,CUNDINAMARCA,25,FUQUENE,25288
Izquierda,Carlos_Caicedo,42,785,5.350318471,CUNDINAMARCA,25,FUQUENE,25288
Derecha,Ivan_Duque,13442,29238,45.97441685,CUNDINAMARCA,25,FUSAGASUGA,25290
Derecha,Marta_L_Ramirez,6184,29238,21.15055749,CUNDINAMARCA,25,FUSAGASUGA,25290
Derecha,Alejandro_Ordonez,1378,29238,4.713044668,CUNDINAMARCA,25,FUSAGASUGA,25290
Izquierda,Gustavo_Petro,7099,29238,24.28004651,CUNDINAMARCA,25,FUSAGASUGA,25290
Izquierda,Carlos_Caicedo,1135,29238,3.881934469,CUNDINAMARCA,25,FUSAGASUGA,25290
Derecha,Ivan_Duque,769,1144,67.22027972,CUNDINAMARCA,25,GACHALA,25293
Derecha,Marta_L_Ramirez,110,1144,9.615384615,CUNDINAMARCA,25,GACHALA,25293
Derecha,Alejandro_Ordonez,36,1144,3.146853147,CUNDINAMARCA,25,GACHALA,25293
Izquierda,Gustavo_Petro,208,1144,18.18181818,CUNDINAMARCA,25,GACHALA,25293
Izquierda,Carlos_Caicedo,21,1144,1.835664336,CUNDINAMARCA,25,GACHALA,25293
Derecha,Ivan_Duque,848,2574,32.94483294,CUNDINAMARCA,25,GACHANCIPA,25295
Derecha,Marta_L_Ramirez,770,2574,29.91452991,CUNDINAMARCA,25,GACHANCIPA,25295
Derecha,Alejandro_Ordonez,121,2574,4.700854701,CUNDINAMARCA,25,GACHANCIPA,25295
Izquierda,Gustavo_Petro,668,2574,25.95182595,CUNDINAMARCA,25,GACHANCIPA,25295
Izquierda,Carlos_Caicedo,167,2574,6.487956488,CUNDINAMARCA,25,GACHANCIPA,25295
Derecha,Ivan_Duque,1654,2327,71.07864203,CUNDINAMARCA,25,GACHETA,25297
Derecha,Marta_L_Ramirez,280,2327,12.03266008,CUNDINAMARCA,25,GACHETA,25297
Derecha,Alejandro_Ordonez,55,2327,2.363558229,CUNDINAMARCA,25,GACHETA,25297
Izquierda,Gustavo_Petro,257,2327,11.044263,CUNDINAMARCA,25,GACHETA,25297
Izquierda,Carlos_Caicedo,81,2327,3.480876665,CUNDINAMARCA,25,GACHETA,25297
Derecha,Ivan_Duque,675,910,74.17582418,CUNDINAMARCA,25,GAMA,25299
Derecha,Marta_L_Ramirez,127,910,13.95604396,CUNDINAMARCA,25,GAMA,25299
Derecha,Alejandro_Ordonez,39,910,4.285714286,CUNDINAMARCA,25,GAMA,25299
Izquierda,Gustavo_Petro,56,910,6.153846154,CUNDINAMARCA,25,GAMA,25299
Izquierda,Carlos_Caicedo,13,910,1.428571429,CUNDINAMARCA,25,GAMA,25299
Derecha,Ivan_Duque,11458,23384,48.99931577,CUNDINAMARCA,25,GIRARDOT,25307
Derecha,Marta_L_Ramirez,4277,23384,18.29028395,CUNDINAMARCA,25,GIRARDOT,25307
Derecha,Alejandro_Ordonez,1194,23384,5.106055423,CUNDINAMARCA,25,GIRARDOT,25307
Izquierda,Gustavo_Petro,5424,23384,23.19534725,CUNDINAMARCA,25,GIRARDOT,25307
Izquierda,Carlos_Caicedo,1031,23384,4.408997605,CUNDINAMARCA,25,GIRARDOT,25307
Derecha,Ivan_Duque,578,1307,44.22341239,CUNDINAMARCA,25,GRANADA,25312
Derecha,Marta_L_Ramirez,179,1307,13.69548585,CUNDINAMARCA,25,GRANADA,25312
Derecha,Alejandro_Ordonez,42,1307,3.213465953,CUNDINAMARCA,25,GRANADA,25312
Izquierda,Gustavo_Petro,469,1307,35.88370314,CUNDINAMARCA,25,GRANADA,25312
Izquierda,Carlos_Caicedo,39,1307,2.98393267,CUNDINAMARCA,25,GRANADA,25312
Derecha,Ivan_Duque,555,1252,44.32907348,CUNDINAMARCA,25,GUACHETA,25317
Derecha,Marta_L_Ramirez,353,1252,28.19488818,CUNDINAMARCA,25,GUACHETA,25317
Derecha,Alejandro_Ordonez,74,1252,5.910543131,CUNDINAMARCA,25,GUACHETA,25317
Izquierda,Gustavo_Petro,209,1252,16.69329073,CUNDINAMARCA,25,GUACHETA,25317
Izquierda,Carlos_Caicedo,61,1252,4.872204473,CUNDINAMARCA,25,GUACHETA,25317
Derecha,Ivan_Duque,2582,4438,58.17936007,CUNDINAMARCA,25,GUADUAS,25320
Derecha,Marta_L_Ramirez,859,4438,19.35556557,CUNDINAMARCA,25,GUADUAS,25320
Derecha,Alejandro_Ordonez,143,4438,3.22217215,CUNDINAMARCA,25,GUADUAS,25320
Izquierda,Gustavo_Petro,700,4438,15.77287066,CUNDINAMARCA,25,GUADUAS,25320
Izquierda,Carlos_Caicedo,154,4438,3.470031546,CUNDINAMARCA,25,GUADUAS,25320
Derecha,Ivan_Duque,1196,2403,49.77111943,CUNDINAMARCA,25,GUASCA,25322
Derecha,Marta_L_Ramirez,516,2403,21.47315855,CUNDINAMARCA,25,GUASCA,25322
Derecha,Alejandro_Ordonez,71,2403,2.954640033,CUNDINAMARCA,25,GUASCA,25322
Izquierda,Gustavo_Petro,492,2403,20.47440699,CUNDINAMARCA,25,GUASCA,25322
Izquierda,Carlos_Caicedo,128,2403,5.32667499,CUNDINAMARCA,25,GUASCA,25322
Derecha,Ivan_Duque,215,370,58.10810811,CUNDINAMARCA,25,GUATAQUI,25324
Derecha,Marta_L_Ramirez,38,370,10.27027027,CUNDINAMARCA,25,GUATAQUI,25324
Derecha,Alejandro_Ordonez,11,370,2.972972973,CUNDINAMARCA,25,GUATAQUI,25324
Izquierda,Gustavo_Petro,95,370,25.67567568,CUNDINAMARCA,25,GUATAQUI,25324
Izquierda,Carlos_Caicedo,11,370,2.972972973,CUNDINAMARCA,25,GUATAQUI,25324
Derecha,Ivan_Duque,759,1386,54.76190476,CUNDINAMARCA,25,GUATAVITA,25326
Derecha,Marta_L_Ramirez,370,1386,26.6955267,CUNDINAMARCA,25,GUATAVITA,25326
Derecha,Alejandro_Ordonez,51,1386,3.67965368,CUNDINAMARCA,25,GUATAVITA,25326
Izquierda,Gustavo_Petro,154,1386,11.11111111,CUNDINAMARCA,25,GUATAVITA,25326
Izquierda,Carlos_Caicedo,52,1386,3.751803752,CUNDINAMARCA,25,GUATAVITA,25326
Derecha,Ivan_Duque,656,1161,56.50301464,CUNDINAMARCA,25,GUAYABAL DE SIQUIMA,25328
Derecha,Marta_L_Ramirez,257,1161,22.13608958,CUNDINAMARCA,25,GUAYABAL DE SIQUIMA,25328
Derecha,Alejandro_Ordonez,36,1161,3.100775194,CUNDINAMARCA,25,GUAYABAL DE SIQUIMA,25328
Izquierda,Gustavo_Petro,134,1161,11.54177433,CUNDINAMARCA,25,GUAYABAL DE SIQUIMA,25328
Izquierda,Carlos_Caicedo,78,1161,6.718346253,CUNDINAMARCA,25,GUAYABAL DE SIQUIMA,25328
Derecha,Ivan_Duque,1070,1459,73.33790267,CUNDINAMARCA,25,GUAYABETAL,25335
Derecha,Marta_L_Ramirez,122,1459,8.361891707,CUNDINAMARCA,25,GUAYABETAL,25335
Derecha,Alejandro_Ordonez,41,1459,2.810143934,CUNDINAMARCA,25,GUAYABETAL,25335
Izquierda,Gustavo_Petro,205,1459,14.05071967,CUNDINAMARCA,25,GUAYABETAL,25335
Izquierda,Carlos_Caicedo,21,1459,1.439342015,CUNDINAMARCA,25,GUAYABETAL,25335
Derecha,Ivan_Duque,489,759,64.42687747,CUNDINAMARCA,25,GUTIERREZ,25339
Derecha,Marta_L_Ramirez,112,759,14.75625823,CUNDINAMARCA,25,GUTIERREZ,25339
Derecha,Alejandro_Ordonez,37,759,4.87483531,CUNDINAMARCA,25,GUTIERREZ,25339
Izquierda,Gustavo_Petro,112,759,14.75625823,CUNDINAMARCA,25,GUTIERREZ,25339
Izquierda,Carlos_Caicedo,9,759,1.185770751,CUNDINAMARCA,25,GUTIERREZ,25339
Derecha,Ivan_Duque,420,577,72.79029463,CUNDINAMARCA,25,JERUSALEN,25368
Derecha,Marta_L_Ramirez,74,577,12.82495667,CUNDINAMARCA,25,JERUSALEN,25368
Derecha,Alejandro_Ordonez,13,577,2.253032929,CUNDINAMARCA,25,JERUSALEN,25368
Izquierda,Gustavo_Petro,61,577,10.57192374,CUNDINAMARCA,25,JERUSALEN,25368
Izquierda,Carlos_Caicedo,9,577,1.559792028,CUNDINAMARCA,25,JERUSALEN,25368
Derecha,Ivan_Duque,755,1107,68.20234869,CUNDINAMARCA,25,JUNIN,25372
Derecha,Marta_L_Ramirez,105,1107,9.485094851,CUNDINAMARCA,25,JUNIN,25372
Derecha,Alejandro_Ordonez,50,1107,4.516711834,CUNDINAMARCA,25,JUNIN,25372
Izquierda,Gustavo_Petro,172,1107,15.53748871,CUNDINAMARCA,25,JUNIN,25372
Izquierda,Carlos_Caicedo,25,1107,2.258355917,CUNDINAMARCA,25,JUNIN,25372
Derecha,Ivan_Duque,2203,6011,36.64947596,CUNDINAMARCA,25,LA CALERA,25377
Derecha,Marta_L_Ramirez,1402,6011,23.32390617,CUNDINAMARCA,25,LA CALERA,25377
Derecha,Alejandro_Ordonez,242,6011,4.025952421,CUNDINAMARCA,25,LA CALERA,25377
Izquierda,Gustavo_Petro,1772,6011,29.47928797,CUNDINAMARCA,25,LA CALERA,25377
Izquierda,Carlos_Caicedo,392,6011,6.521377475,CUNDINAMARCA,25,LA CALERA,25377
Derecha,Ivan_Duque,2568,5138,49.98053717,CUNDINAMARCA,25,LA MESA,25386
Derecha,Marta_L_Ramirez,995,5138,19.36551187,CUNDINAMARCA,25,LA MESA,25386
Derecha,Alejandro_Ordonez,175,5138,3.40599455,CUNDINAMARCA,25,LA MESA,25386
Izquierda,Gustavo_Petro,1108,5138,21.56481121,CUNDINAMARCA,25,LA MESA,25386
Izquierda,Carlos_Caicedo,292,5138,5.683145193,CUNDINAMARCA,25,LA MESA,25386
Derecha,Ivan_Duque,1008,1530,65.88235294,CUNDINAMARCA,25,LA PALMA,25394
Derecha,Marta_L_Ramirez,199,1530,13.00653595,CUNDINAMARCA,25,LA PALMA,25394
Derecha,Alejandro_Ordonez,38,1530,2.483660131,CUNDINAMARCA,25,LA PALMA,25394
Izquierda,Gustavo_Petro,235,1530,15.35947712,CUNDINAMARCA,25,LA PALMA,25394
Izquierda,Carlos_Caicedo,50,1530,3.267973856,CUNDINAMARCA,25,LA PALMA,25394
Derecha,Ivan_Duque,1451,1681,86.31766805,CUNDINAMARCA,25,LA PEÑA,25398
Derecha,Marta_L_Ramirez,118,1681,7.019631172,CUNDINAMARCA,25,LA PEÑA,25398
Derecha,Alejandro_Ordonez,34,1681,2.022605592,CUNDINAMARCA,25,LA PEÑA,25398
Izquierda,Gustavo_Petro,61,1681,3.628792385,CUNDINAMARCA,25,LA PEÑA,25398
Izquierda,Carlos_Caicedo,17,1681,1.011302796,CUNDINAMARCA,25,LA PEÑA,25398
Derecha,Ivan_Duque,2860,4064,70.37401575,CUNDINAMARCA,25,LA VEGA,25402
Derecha,Marta_L_Ramirez,586,4064,14.41929134,CUNDINAMARCA,25,LA VEGA,25402
Derecha,Alejandro_Ordonez,100,4064,2.460629921,CUNDINAMARCA,25,LA VEGA,25402
Izquierda,Gustavo_Petro,388,4064,9.547244094,CUNDINAMARCA,25,LA VEGA,25402
Izquierda,Carlos_Caicedo,130,4064,3.198818898,CUNDINAMARCA,25,LA VEGA,25402
Derecha,Ivan_Duque,634,1365,46.44688645,CUNDINAMARCA,25,LENGUAZAQUE,25407
Derecha,Marta_L_Ramirez,486,1365,35.6043956,CUNDINAMARCA,25,LENGUAZAQUE,25407
Derecha,Alejandro_Ordonez,96,1365,7.032967033,CUNDINAMARCA,25,LENGUAZAQUE,25407
Izquierda,Gustavo_Petro,105,1365,7.692307692,CUNDINAMARCA,25,LENGUAZAQUE,25407
Izquierda,Carlos_Caicedo,44,1365,3.223443223,CUNDINAMARCA,25,LENGUAZAQUE,25407
Derecha,Ivan_Duque,1176,1582,74.33628319,CUNDINAMARCA,25,MACHETA,25426
Derecha,Marta_L_Ramirez,266,1582,16.81415929,CUNDINAMARCA,25,MACHETA,25426
Derecha,Alejandro_Ordonez,28,1582,1.769911504,CUNDINAMARCA,25,MACHETA,25426
Izquierda,Gustavo_Petro,82,1582,5.183312263,CUNDINAMARCA,25,MACHETA,25426
Izquierda,Carlos_Caicedo,30,1582,1.896333755,CUNDINAMARCA,25,MACHETA,25426
Derecha,Ivan_Duque,6119,16056,38.11036373,CUNDINAMARCA,25,MADRID,25430
Derecha,Marta_L_Ramirez,3509,16056,21.85475835,CUNDINAMARCA,25,MADRID,25430
Derecha,Alejandro_Ordonez,817,16056,5.088440458,CUNDINAMARCA,25,MADRID,25430
Izquierda,Gustavo_Petro,4540,16056,28.27603388,CUNDINAMARCA,25,MADRID,25430
Izquierda,Carlos_Caicedo,1071,16056,6.670403587,CUNDINAMARCA,25,MADRID,25430
Derecha,Ivan_Duque,950,1318,72.07890744,CUNDINAMARCA,25,MANTA,25436
Derecha,Marta_L_Ramirez,226,1318,17.14719272,CUNDINAMARCA,25,MANTA,25436
Derecha,Alejandro_Ordonez,21,1318,1.593323217,CUNDINAMARCA,25,MANTA,25436
Izquierda,Gustavo_Petro,108,1318,8.194233687,CUNDINAMARCA,25,MANTA,25436
Izquierda,Carlos_Caicedo,13,1318,0.986342944,CUNDINAMARCA,25,MANTA,25436
Derecha,Ivan_Duque,1922,2539,75.69909413,CUNDINAMARCA,25,MEDINA,25438
Derecha,Marta_L_Ramirez,227,2539,8.940527767,CUNDINAMARCA,25,MEDINA,25438
Derecha,Alejandro_Ordonez,177,2539,6.971248523,CUNDINAMARCA,25,MEDINA,25438
Izquierda,Gustavo_Petro,171,2539,6.734935014,CUNDINAMARCA,25,MEDINA,25438
Izquierda,Carlos_Caicedo,42,2539,1.654194565,CUNDINAMARCA,25,MEDINA,25438
Derecha,Ivan_Duque,7622,20273,37.59680363,CUNDINAMARCA,25,MOSQUERA,25473
Derecha,Marta_L_Ramirez,4009,20273,19.77507029,CUNDINAMARCA,25,MOSQUERA,25473
Derecha,Alejandro_Ordonez,962,20273,4.745227643,CUNDINAMARCA,25,MOSQUERA,25473
Izquierda,Gustavo_Petro,6235,20273,30.75519163,CUNDINAMARCA,25,MOSQUERA,25473
Izquierda,Carlos_Caicedo,1445,20273,7.127706802,CUNDINAMARCA,25,MOSQUERA,25473
Derecha,Ivan_Duque,284,533,53.28330206,CUNDINAMARCA,25,NARIÑO,25483
Derecha,Marta_L_Ramirez,88,533,16.51031895,CUNDINAMARCA,25,NARIÑO,25483
Derecha,Alejandro_Ordonez,22,533,4.127579737,CUNDINAMARCA,25,NARIÑO,25483
Izquierda,Gustavo_Petro,110,533,20.63789869,CUNDINAMARCA,25,NARIÑO,25483
Izquierda,Carlos_Caicedo,29,533,5.440900563,CUNDINAMARCA,25,NARIÑO,25483
Derecha,Ivan_Duque,731,1997,36.60490736,CUNDINAMARCA,25,NEMOCON,25486
Derecha,Marta_L_Ramirez,466,1997,23.3350025,CUNDINAMARCA,25,NEMOCON,25486
Derecha,Alejandro_Ordonez,83,1997,4.156234352,CUNDINAMARCA,25,NEMOCON,25486
Izquierda,Gustavo_Petro,584,1997,29.2438658,CUNDINAMARCA,25,NEMOCON,25486
Izquierda,Carlos_Caicedo,133,1997,6.659989985,CUNDINAMARCA,25,NEMOCON,25486
Derecha,Ivan_Duque,683,1152,59.28819444,CUNDINAMARCA,25,NILO,25488
Derecha,Marta_L_Ramirez,211,1152,18.31597222,CUNDINAMARCA,25,NILO,25488
Derecha,Alejandro_Ordonez,31,1152,2.690972222,CUNDINAMARCA,25,NILO,25488
Izquierda,Gustavo_Petro,200,1152,17.36111111,CUNDINAMARCA,25,NILO,25488
Izquierda,Carlos_Caicedo,27,1152,2.34375,CUNDINAMARCA,25,NILO,25488
Derecha,Ivan_Duque,826,1029,80.27210884,CUNDINAMARCA,25,NIMAIMA,25489
Derecha,Marta_L_Ramirez,106,1029,10.30126336,CUNDINAMARCA,25,NIMAIMA,25489
Derecha,Alejandro_Ordonez,19,1029,1.846452867,CUNDINAMARCA,25,NIMAIMA,25489
Izquierda,Gustavo_Petro,53,1029,5.150631681,CUNDINAMARCA,25,NIMAIMA,25489
Izquierda,Carlos_Caicedo,25,1029,2.429543246,CUNDINAMARCA,25,NIMAIMA,25489
Derecha,Ivan_Duque,926,1674,55.31660693,CUNDINAMARCA,25,NOCAIMA,25491
Derecha,Marta_L_Ramirez,294,1674,17.56272401,CUNDINAMARCA,25,NOCAIMA,25491
Derecha,Alejandro_Ordonez,26,1674,1.553166069,CUNDINAMARCA,25,NOCAIMA,25491
Izquierda,Gustavo_Petro,381,1674,22.75985663,CUNDINAMARCA,25,NOCAIMA,25491
Izquierda,Carlos_Caicedo,47,1674,2.807646356,CUNDINAMARCA,25,NOCAIMA,25491
Derecha,Ivan_Duque,327,619,52.82714055,CUNDINAMARCA,25,VENECIA,25506
Derecha,Marta_L_Ramirez,92,619,14.86268174,CUNDINAMARCA,25,VENECIA,25506
Derecha,Alejandro_Ordonez,19,619,3.069466882,CUNDINAMARCA,25,VENECIA,25506
Izquierda,Gustavo_Petro,171,619,27.62520194,CUNDINAMARCA,25,VENECIA,25506
Izquierda,Carlos_Caicedo,10,619,1.615508885,CUNDINAMARCA,25,VENECIA,25506
Derecha,Ivan_Duque,3890,6211,62.63081629,CUNDINAMARCA,25,PACHO,25513
